id_calle,orden_carga,nombre_calle,observacion_calle
2670,3137,"Antisoli , Jose Bernardino",Doctor Rene Geronimo Favaloro
2671,3138,"Jordan Cruz , Francisco",Doctor Rene Geronimo Favaloro
2672,3139,"Cerati , Gustavo",Los Arenales
2673,3140,"Stelmastuk , Tito",Doctor Rene Geronimo Favaloro
2674,3141,"Beroiza , Eulogio",Doctor Rene Geronimo Favaloro
2675,3142,"Huenuqueo , Ruben Soldado",Doctor Rene Geronimo Favaloro
2676,3143,"Graneros , Segundo Celso",Doctor Rene Geronimo Favaloro
2677,3144,"Henriquez , Fabian Soldado",Doctor Rene Geronimo Favaloro
2678,3145,"Maldonado , Sub Oficial Carlos Geronimo",Gesta de Malvinas
2679,3146,"Miranda , Soldado Hector Jose",Gesta de Malvinas
2680,3147,"Rivero , Sub Oficial Gerardo Venancio",Gesta de Malvinas
2681,3148,"Herrera , Jorge Luis Sub Ofical",Gesta de Malvinas
2682,3149,"Mena , Sebastian",Gesta de Malvinas
2683,3150,"Loncopan , Soldado Juan",Gesta de Malvinas
2684,3151,"Gonzalez , Alfredo Soldado",Gesta de Malvinas
2685,3152,"Vale , Maximiliano Suboficial Mayor",Gesta de Malvinas
2686,3153,"Sosa , Mario Emilio Suboficial",Gesta de Malvinas
2687,3154,"Canyaso , Miguel Angel Soldado",Gesta de Malvinas
2688,3155,"Bazan, Pedro Cesar Suboficial Mayor",Gesta de Malvinas - Acceso Norte
2689,3156,"Zuñiga , Juan Antonio Soldado",Gesta de Malvinas
2690,3157,Calle 3157,Dr. Rene Geronimo Favaloro - Este Mza. 124 Y Macizo 131
2691,3158,"Nabais Da Cruz , Oscar Alfredo Suboficial",Gesta de Malvinas
2692,3159,Calle 3159,"Chacras - "" Bella Vista Norte "" - Entre Fracciones 1 Y 11"
2693,3160,Calle 3160,"Chacras - "" Bella Vista Norte "" - Sur Fracción 10"
2694,3161,Calle 3161,"Chacras - "" Bella Vista Norte "" - Sur Mzo. 6"
2695,3162,Calle 3162,"Chacras - "" Bella Vista Norte "" - Entre Mzos. 4 Y 6"
2696,3163,Calle 3163,"Chacras - "" Bella Vista Norte "" - Sur Mzo. 4"
2697,3164,Calle 3164,"Chacras - "" Bella Vista Norte "" - Entre Fracciones 8 Y 18"
2698,3165,Calle 3165,"Chacras - "" Bella Vista Norte "" - Entre Mzo. 3 Y Mza. 35"
2699,3166,Calle 3166,"Chacras - "" Bella Vista Norte "" - Entre Fracción 3 Y Mza. 35"
2700,3167,Calle 3167,"Chacras - "" Bella Vista Norte "" - Entre Fracciones 5 Y 6"
2701,3168,Calle 3168,"Chacras - "" Bella Vista Norte "" - Zona Sin Mensura"
2702,3169,Calle 3169,"Chacras - "" Bella Vista Norte "" - Zona Sin Mensura"
2703,3170,Calle 3170,"Chacras - "" Bella Vista Norte "" - Zona Sin Mensura"
2704,3171,Calle 3171,"Chacras - "" Saavedra "" - Entre Fracción Iii Y Parcela 21"
2705,3172,Calle 3172,"Chacras - "" Saavedra "" - Entre Fracción Iii Y Parcela 23"
2706,3173,"Mück , Carlos Caña",Saavedra
2707,3174,Calle 3174,"Chacras - "" Saavedra "" - Entre Parcelas 25 Y 23"
2708,3175,"Lama , Alfredo Ismael",Gobernador Roque Gonzalez
2709,3176,"Gutierrez , Carlos Alberto",Gobernador Roque Gonzalez
2710,3177,"Uribe , Jose Adalio",Gobernador Roque Gonzalez
2711,3178,"Bonavia , Eduardo Alberto",Gobernador Roque Gonzalez
2712,3179,"Aracena , David",Gobernador Roque Gonzalez
2713,3180,"Pettinari , Ricardo Luis",Doctor Rene Geronimo Favaloro
2714,3181,"Vera , Damian Soldado",Doctor Rene Geronimo Favaloro
2715,3182,"Gonzalez Lopez , Luis",Doctor Rene Geronimo Favaloro
2716,3183,"Vargas , Rafael Soldado",Doctor Rene Geronimo Favaloro
2717,3184,"Escribano , Felipe",Doctor Rene Geronimo Favaloro
2718,3185,"Do Brito , Joaquin",Doctor Rene Geronimo Favaloro
2719,3186,"Gaspar , Francisco",Doctor Rene Geronimo Favaloro
2720,3187,"Rios , Francisco",Doctor Rene Geronimo Favaloro
2721,3188,"Aguilante , Hector Soldado",Doctor Rene Geronimo Favaloro
2722,3189,Pasaje 3189,"Centenario - Mzo. 3 , Ex-Fracción Q"
2723,3190,"Jaramillo , Segundo",Doctor Rene Geronimo Favaloro
2724,3191,"Saiz , Eusebio",Doctor Rene Geronimo Favaloro
2725,3192,"Webb , Miguel Doctor",Doctor Rene Geronimo Favaloro
2726,3193,"Robledo , Domingo",Gobernador Roque Gonzalez
2727,3194,"Triviño , Maria Ana",Gobernador Roque Gonzalez
2728,3195,"Ardiles , Americo",Gobernador Roque Gonzalez
2729,3196,"Bladilo , Mario Jose",Gobernador Roque Gonzalez
2730,3197,"Vitcovich , Mateo Antonio",Gobernador Roque Gonzalez
2731,3198,"Olguin , Terencio Daniel",Gobernador Roque Gonzalez
2732,3199,"Fernando , Cirilo",Gobernador Roque Gonzalez
2733,3200,"Sosa , Eduardo Soldado",Malvinas Argentinas
2734,3201,"Cabrera , Ramon Angel Soldado",Malvinas Argentinas
2735,3202,"Austin , Ricardo Andres Soldado",Malvinas Argentinas
2736,3203,"Antieco , Simon Oscar Soldado",Malvinas Argentinas
2737,3204,"Nosikoski , Sergio Soldado",Malvinas Argentinas
2738,3205,"Zabala , Arnaldo Enrique Soldado",Malvinas Argentinas
2739,3206,"Carrascull , Fabricio Edgar Soldado",Malvinas Argentinas
2740,3207,"Giraudo , Horacio Soldado",Malvinas Argentinas
2741,3208,Amanecer,Malvinas Argentinas
2742,3209,Ocaso,Malvinas Argentinas
2743,3210,"Duval , Juan Carlos",Malvinas Argentinas
2744,3211,Calle 3211,Malvinas Argentinas
2745,3212,"Lebon , Hector",Malvinas Argentinas
2746,3213,"Rasgido , Ruperto",Malvinas Argentinas
2747,3214,Calle 3214,Malvinas Argentinas
2748,3215,"Sosa , Roberto Remi Teniente 1º",Malvinas Argentinas
2749,3216,"Ramirez , Teodolindo",Malvinas Argentinas
2750,3217,Calle 3217,Malvinas Argentinas
2751,3218,Calle 3218,Malvinas Argentinas
2752,3219,Calle 3219,Malvinas Argentinas
2753,3220,Calle 3220,Malvinas Argentinas
2754,3221,Calle 3221,Malvinas Argentinas
2755,3222,Calle 3222,Malvinas Argentinas
2756,3227,Calle 3227,Doctor Rene Geronimo Favaloro - Este Mzas. 75 A  78
2757,3228,Calle 3228,Doctor Rene Geronimo Favaloro - Entre Mzas. 80 Y 81
2758,3229,Calle 3229,Doctor Rene Geronimo Favaloro - Entre Mzas. 79 Y 80
2759,3230,Calle 3230,Doctor Rene Geronimo Favaloro - Oeste Mzas. 79 A 81
2760,3231,Calle 3231,"Chacras - "" Bella Vista Norte "" - Entre Mza. 11 Y Mza. 42"
2761,3232,Calle 3232,Noroeste Bº Cuarteles Chacabuco
2762,3233,Calle 3233,"Dr. Rene Geronimo Favaloro - Este Mzas. 87, 89 Y 96 A 99"
2763,3234,Calle 3234,Doctor Rene Geronimo Favaloro - Entre Mzas. 98 Y 99
2764,3235,Calle 3235,Doctor Rene Geronimo Favaloro - Entre Mzas. 77 Y 78
2765,3236,Calle 3236,Doctor Rene Geronimo Favaloro - Entre Mzas. 76 Y 77
2766,3237,Calle 3237,Parque Industrial Comodoro Riv. - Norte Mzos. 5 Y 6
2767,3238,Calle 3238,Parque Industrial Comodoro Riv. - Remanente Fracción Ivc
2768,3239,Lago Otron,Bella Vista Sur
2769,3240,"Bigua , Casimiro Cacique",Bella Vista Sur
2770,3241,"Cabral , Facundo",Bella Vista Sur
2771,3242,"Sosa , Mercedes",Bella Vista Sur
2772,3243,"Mosconi , Osvaldo Ingeniero",Bella Vista Sur
2773,3244,"Maria La Grande , Cacique",Bella Vista Sur
2774,3245,"Favaloro , Rene Geronimo Doctor",Bella Vista Sur
2775,3246,"Lanteri , Julieta",Bella Vista Sur
2776,3247,"Moro , Juana Gabriela",Bella Vista Sur
2777,3248,"Sanchez Peon , Maria Loreto",Bella Vista Sur
2778,3249,"Muzilli , Carolina",Bella Vista Sur
2779,3250,"Walsh , Rodolfo Jorge",Bella Vista Sur
2780,3251,"Guevara , Ernesto ''Che''",Bella Vista Sur
2781,3252,"Inacayal , Modesto Cacique",Bella Vista Sur
2782,3253,"Camaña , Raquel",Bella Vista Sur
2783,3254,"Güemes , Maria Magdalena",Bella Vista Sur
2784,3255,"Del Valle , Maria Remedios",Bella Vista Sur
2785,3256,"Maradona , Esteban Laureano Doctor",Bella Vista Sur
2786,3257,"Antieco , Julio",Bella Vista Sur
2787,3258,"Spinetta , Luis Alberto",Bella Vista Sur
2788,3259,"Paine , Aime",Bella Vista Sur
2789,3260,"Grierson , Cecilia",Bella Vista Sur
2790,3261,"Coombes , Prosefina",Bella Vista Sur
2791,3262,"Astudillo Valdes , Daniel Marcelo",Bella Vista Sur
2792,3263,23 de Febrero,Bella Vista Sur - El Atardecer - Chacras
2793,3264,Calle 3264,"Chacras - "" Cañadones La Francesa Y Las Leñas """
2794,3265,Calle 3265,"Chacras - "" Cañadones La Francesa Y Las Leñas """
2795,3266,Calle 3266,"Chacras - "" Cañadones La Francesa Y Las Leñas """
2796,3267,Calle 3267,"Chacras - "" Cañadones La Francesa Y Las Leñas """
2797,3268,Calle 3268,"Chacras - "" Cañadones La Francesa Y Las Leñas """
2798,3269,Calle 3269,"Chacras - "" Cañadones La Francesa Y Las Leñas """
2799,3270,Calle 3270,"Chacras - "" Cañadones La Francesa Y Las Leñas """
2800,3271,Calle 3271,"Chacras - "" Cañadones La Francesa Y Las Leñas """
2801,3272,Calle 3272,"Chacras - "" Colla Y Linderos Al Este """
2802,3273,Calle 3273,"Chacras - "" Colla Y Linderos Al Este """
2803,3274,Calle 3274,"Chacras - "" Colla Y Linderos Al Este """
2804,3275,Calle 3275,"Acceso Sur Y Chacras -Parc. 148 A 161 Y ""Colla Y Linderos Al Este"""
2805,3276,Calle 3276,"Acceso Sur Y Chacras -Parc. 110 A 123 Y ""Colla Y Linderos Al Este"""
2806,3277,Huemul Hielo,El Atardecer
2807,3278,"Canavesio , Julio",Los Arenales - El Atardecer
2808,3279,"Van-Heerden , Gerardo",Los Arenales
2809,3280,"Blanco , Luis Alberto",Los Arenales
2810,3281,"Corrales , Antonio Fernando",Los Arenales
2811,3282,"Esponda , Narciso",Los Arenales
2812,3283,"Napolitani , Eduardo Doctor",Los Arenales
2813,3284,"Poltronieri , Oscar",Los Arenales
2814,3285,"Esandi , Nicolas",Los Arenales
2815,3286,"Berni , Antonio",Los Arenales
2816,3287,"Lopez , Maria Rosa",Los Arenales
2817,3288,"Alonso , Joaquin",Los Arenales
2818,3289,Calle 3289,"Chacras - "" Bella Vista Norte "" - Norte Mzo. 2"
2819,3290,Calle 3290,"Chacras - "" Feijoo "" - Entre Mzas. 115 Y 114"
2820,3291,Calle 3291,"Chacras - "" Feijoo "" - Entre Mzas. 114 Y 113"
2821,3292,Calle 3292,"Chacras - "" Feijoo "" - Entre Mzas. 113 Y 112"
2822,3293,Calle 3293,"Chacras - "" Feijoo "" - Entre Mzas. 113, 116 Y Lotes 13 Y 14"
2823,3294,Calle 3294,"Chacras - "" Feijoo "" - Entre Mzas. 120 A 123 Y Lote 10"
2824,3295,Calle 3295,"Chacras - "" Feijoo "" - Entre Mzas. 116 Y 120"
2825,3296,Calle 3296,"Chacras - "" Feijoo "" - Entre Mzas. 112 Y 116"
2826,3297,Calle 3297,"Chacras - "" Feijoo "" - Entre Mzas. 112 A 115 Y Parcela 129"
2827,3298,"Sabato , Ernesto",Bella Vista Sur
2828,3299,"Milstein , Cesar",Bella Vista Sur
2829,3300,"Merello , Tita",Bella Vista Sur
2830,3301,"Grüneisen , Ricardo Doctor",Astra
2831,3302,"Agote , Carlos",Astra
2832,3303,"Miguel , Isaias",Astra
2833,3304,"Fueyo , Jose",Astra
2834,3305,"Gallo , Vicente",Astra
2835,3306,"Singer , Ricardo Ingeniero",Astra
2836,3307,"Garcia , Carlos",Astra
2837,3308,Parque Obreros Astra,Astra
2838,3309,"Sawino , Simon",Astra
2839,3310,"Kalpactchieff , Pedro",Astra
2840,3311,"Casares , Carlos",Astra
2841,3312,"De La Barrera , Carlos A.",Astra
2842,3313,"Riccardi , Orestes Doctor",Astra
2843,3314,"Wallen , Momad Ingeniero",Astra
2844,3315,"Nagain , Martin",Astra
2845,3316,"Foglino , Domingo",Astra
2846,3317,"Rodrigues , Salvador",Astra
2847,3318,Calle 3318,Astra - Entre Mzas. 21 Y 27
2848,3319,"Balbuena , Feliciano",Astra
2849,3320,"Cumilaf , Fermin",Astra
2850,3321,Pioneras Astrenses,Astra
2851,3322,Calle 3322,Astra - Entre Mza. 2 Y Mzo. 46
2852,3323,Siempreverde,"Chacras - ""Bella Vista Oeste"""
2853,3324,Yareta,"Chacras - ""Bella Vista Oeste"""
2854,3325,Espino Negro,"Chacras - ""Bella Vista Oeste"""
2855,3326,Murtilla,"Chacras - ""Bella Vista Oeste"""
2856,3327,Calle 3327,Bella Vista Sur - Entre Mza. 76 Y Mzo. 37
2857,3328,Calle 3328,Astra - Norte Fracción 63 Y Parcela 12
2858,3329,Calle 3329,Astra - Noreste Parcela 12
2859,3330,Calle 3330,Astra - Sur Parcela 12
2860,3331,Calle 3331,Astra - Este Parcela 12
2861,3332,Calle 3332,Astra - Sudeste Parcela 10 Y Mza. 18
2862,3333,Calle 3333,Astra - Norte Fracción C (Mza. 25 - Pcia.)
2863,3334,Calle 3334,Astra - Sudoeste Parcela 9
2864,3335,Calle 3335,Chacras - Entre Mzas. 178 Y 179
2865,3336,Calle 3336,"Chacras - ""Los Tres Pinos"" - Norte Mzo. 84"
2866,3337,Calle 3337,Acceso Noroeste - Entre Mzas. 69 A 73
2867,3338,Calle 3338,Acceso Noroeste - Entre Mzas. 70 A 77
2868,3339,Calle 3339,Acceso Noroeste - Entre Mzas. 74 A 80 Y 100
2869,3340,Calle 3340,Acceso Noroeste - Entre Mzas. 72 A 82 Y 101
2870,3341,Calle 3341,"Acceso Noroeste - Sudoeste Mzas. 81, 82 Y 101"
2871,3342,Calle 3342,"Acceso Noroeste - Sudeste Mzas. 73, 77, 100 Y 101"
2872,3343,Calle 3343,Acceso Noroeste - Entre Mzas. 72 Y 73
2873,3344,Calle 3344,Acceso Noroeste - Entre Mzas. 71 Y 72
2874,3345,Calle 3345,Acceso Noroeste - Entre Mzas. 70 Y 71
2875,3346,Calle 3346,"Acceso Noroeste - Noroeste Mzas. 70, 74, 78 Y 81"
2876,3347,Calle 3347,Bella Vista Sur - Entre Mzos. 156 Y 157
2877,3348,"Passo , Elida",Bella Vista Sur
2878,3349,"Tapias , Celia",Bella Vista Sur
2879,3350,Calle 3350,"Chacras - ""Los Tres Pinos"" - Sur Parcelas 26"
2880,3351,Calle 3351,"Chacras - ""Los Tres Pinos"" - Entre Parcelas 24 A 26"
2881,3352,Calle 3352,"Parque Industrial ""Com. Riv."" - Entre Mzas. 27 Y 28"
2882,3353,Rosa Mosqueta,"Chacras ""Km 18"""
2883,3354,Matico,"Chacras ""Km 18"""
2884,3355,Ligustrina,"Chacras ""Km 18"""
2885,3356,Ruibarbo,"Chacras ""Km 18"""
2886,3357,Madreselva,"Chacras ""Km 18"""
2887,3358,Calle 3358,Centenario - Sudeste Mza. 8 (Pcia.)
2888,3359,Pasaje 3359,Doctor Rene Geronimo Favaloro - Centro Mzo. 146
2889,3360,"Alvarado Perez , Jose Onofre",Bella Vista Sur
2890,3361,"Rietti , Sara",Bella Vista Sur
2891,3362,Calle 3362,"Chacras ""Sur"" - Sur Parcelas 52 Y 53 (Al Este de Rada Tilly)"
2892,3363,Calle 3363,"Chacras ""Sur"" - Entre Parcelas 52 Y 53 (Al Este de Rada Tilly)"
2893,3364,Punta Leon,El Atardecer
2894,3365,Punta Tombo,El Atardecer
2895,3366,Calle 3366,"Acceso Sur - Entre Parcelas 93, 74 Y 71"
2896,3367,Pasaje 3367,Gesta de Malvinas - Entre Mza. 269 Y Mzo. 107
2897,3368,Calle 3368,Dr. Rene Geronimo Favaloro - Entre Mza. 166 Y Parcela 23
2898,3369,Calle 3369,Centenario - Entre Mzas. 38 Y 307
2899,3370,Calle 3370,Astra - Entre Mzas. 6 Y 7
2900,3371,Calle 3371,Astra - Entre Mza. 9
2901,3372,Calle 3372,Astra - Entre Mzas. 9 Y 10
2902,3373,Calle 3373,Astra - Entre Mzas. 10 Y 11
2903,3374,Calle 3374,"Chacras ""Sur"" - Entre Parcelas 17 Y 16 (Ingreso A Playa)"
2904,3375,Calle 3375,Los Arenales - Mza. 132
2905,3376,Cabo Dos Bahias,El Atardecer
2906,3377,Toronjil,"Chacras ""Km 18"""
2907,3378,Loasa Argentina,"Chacras ""Km 18"""
2908,3379,Vinagrillo De La Sierra,"Chacras ""Km 18"""
2909,3380,Sencio Gris,"Chacras ""Km 18"""
2910,3381,Calle 3381,"Chacras ""Km 17 - 1ra Parte"""
2911,3382,Calle 3382,"Chacras ""Km 17 - 1ra Parte"""
2912,3383,Calle 3383,"Chacras ""Km 17 - 1ra Parte"""
2913,3384,Calle 3384,"Chacras ""Km 17 - 1ra Parte"""
2914,3385,Avenida 3385,"Chacras ""Km 17 - 1ra Parte"""
2915,3386,Calle 3386,"Chacras ""Km 17 - 1ra Parte"""
2916,3387,Calle 3387,"Chacras ""Km 17 - 1ra Parte"""
2917,3388,Calle 3388,"Chacras ""Km 17 - 1ra Parte"""
2918,3389,Avenida 3389,"Chacras ""Km 17 - 1ra Parte"""
2919,3390,Calle 3390,"Chacras ""Km 17 - 1ra Parte"""
2920,3391,Calle 3391,"Chacras ""Km 17 - 1ra Parte"""
2921,3392,Calle 3392,"Chacras ""Km 17 - 1ra Parte"""
2922,3393,Calle 3393,Bella Vista Sur - Entre Las Mzas. 234 Y 235
2923,3394,Calle 3394,"Chacras ""Los Tres Pinos"" - Entre Mzos. 132 Y 91"
2924,3395,Calle 3395,"Chacras ""Frente A 4 Canchas"" - Entre Mzas. 110 Y 111"
2925,3396,Calle 3396,"Canchas ""Frente A 4 Canchas"" - Entre Mzas. 111 Y 112"
2926,3397,Calle 3397,"Chacras ""Los Tres Pinos"" - Macizo 85"
2927,3398,Calle 3398,"Chacras ""Los Tres Pinos"" - Macizo 86"
2928,3399,Calle 3399,"Chacras ""Gomez"" - Entre Parcelas 267 A 274"
2929,3400,Calle 3400,"Chacras ""Bella Vista Norte"" - Macizo 3"
2930,3401,"Bidondo , Josefina Arquitecta",Doctor Rene Geronimo Favaloro
2931,3402,Calle 3402,Dr. Rene Geronimo Favaloro - Entre Mzas. 100 A 116
2932,3403,Calle 3403,Dr. Rene Geronimo Favaloro - Entre Mzas. 102 A 115
2933,3404,Calle 3404,Dr. Rene Geronimo Favaloro - Entre Mzas. 101 Y 104
2934,3405,Calle 3405,Dr. Rene Geronimo Favaloro - Entre Mzas. 104 Y 108
2935,3406,Calle 3406,Dr. Rene Geronimo Favaloro - Entre Mzas. 105 Y 106
2936,3407,Calle 3407,Dr. Rene Geronimo Favaloro - Entre Mzas. 108 Y 111
2937,3408,Calle 3408,Dr. Rene Geronimo Favaloro - Entre Mzas. 111 Y 116
2938,3409,Calle 3409,Dr. Rene Geronimo Favaloro - Sudeste Mzas. 114 A 116
2939,3410,Calle 3410,Dr. Rene Geronimo Favaloro - Entre Mzas. 75 Y 88
2940,3411,Calle 3411,Dr. Rene Geronimo Favaloro - Entre Mzas. 88 Y 86
2941,3412,Calle 3412,Dr. Rene Geronimo Favaloro - Entre Mzas. 86 Y 85
2942,3413,Calle 3413,Dr. Rene Geronimo Favaloro - Entre Mzas. 85 Y 84
2943,3414,Calle 3414,Dr. Rene Geronimo Favaloro - Entre Mzas. 84 Y 83
2944,3415,Calle 3415,Dr. Rene Geronimo Favaloro - Norte Mza. 83
2945,3416,"Paradiso , Nicolas",Doctor Rene Geronimo Favaloro
2946,3417,Calle 3417,"Chacras - "" Bella Vista Norte "" - Noreste Mza. 40"
2947,3418,Calle 3418,Doctor Rene Geronimo Favaloro - Entre Mzas. 44 Y 45
2948,3419,Calle 3419,Malvinas Argentinas - Entre Mza. 95 Y Parcela 18
2949,3420,Calle 3420,Acceso Noroeste 1 - Sur Mzas. 3 A 26
2950,3421,Calle 3421,Acceso Noroeste 1 - Entre Mzas. 2 Y 3 A 25 Y 26
2951,3422,Calle 3422,Acceso Noroeste 1 - Entre Mzas. 1 Y 2 A 24 Y 25
2952,3423,Calle 3423,Acceso Noroeste 1 - Norte Mzas. 1 A 24
2953,3424,Calle 3424,Acceso Noroeste 1 - Este Mzas. 24 A 26
2954,3425,Calle 3425,Acceso Noroeste 1 - Entre Mzas. 21 Y 26
2955,3426,Calle 3426,Acceso Noroeste 1 - Entre Mzas. 18 Y 23
2956,3427,Calle 3427,Acceso Noroeste 1 - Entre Mzas. 15 Y 20
2957,3428,Calle 3428,Acceso Noroeste 1 - Entre Mzas. 13 Y 17
2958,3429,Calle 3429,Acceso Noroeste 1 - Entre Mzas. 10 Y 14
2959,3430,Calle 3430,Acceso Noroeste 1 - Entre Mzas. 7 A 12
2960,3431,Calle 3431,Acceso Noroeste 1 - Entre Mzas. 4 A 9
2961,3432,Calle 3432,Acceso Noroeste 1 - Entre Mzas. 1 A 6
2962,3433,Calle 3433,Acceso Noroeste 1 - Oeste Mzas. 1 A 3
2963,3434,Lago Bagillt,El Atardecer
2964,3435,Peninsula Valdes,El Atardecer
2965,3436,Los Altares,El Atardecer
2966,3437,Piedra Parada,El Atardecer
2967,3438,Punta Marques,El Atardecer
2968,3439,Punta Loma,El Atardecer
2969,3440,Calle 3440,"Chacras - Entre Parcelas 124, 125 Y Lote 28"
2970,3441,"Abril , Guillermo","Bella Vista Oeste - Chacras - ""CíRculo De Caza Mayor"""
2971,3442,Calle 3442,Malvinas Argentinas - Entre Mzo. 73 Y Mza. 108
2972,3443,Calle 3443,"Chacras - Entre Parcelas 196, 197 Y Lote 46"
2973,3444,Calle 3444,Malvinas Argentinas - Entre Mzo. 69 Y Mza. 110
2974,3445,Calle 3445,"Malvinas Argentinas - Entre Mzo. 69, Mzas. 109 Y 111"
2975,3446,Calle 3446,Malvinas Argentinas - Oeste Mzo. 101
2976,3447,Camino Don Santiago,"Chacras - Entre Parc. 21, Frac. 51a, Parte Chacra 49 Y Mzas. 4 Y 5"
2977,3448,Calle 3448,Los Arenales - Entre Mzas. 130 Y 131
2978,3449,Calle 3449,Los Arenales - Entre Mzas. 129 Y 128
2979,3450,Calle 3450,"Los Arenales - Entre Mzas. 128, 127 Y 130 A 132"
2980,3451,Calle 3451,"Chacras - ""Loteo Quistani"" - Entre Mzas. 147 A 150"
2981,3452,Calle 3452,"Chacras - ""Loteo Quistani"" - Entre Mzas. 145 A 148"
2982,3453,Calle 3453,"Chacras - ""Loteo Quistani"" - Entre Mzas. 142 A 146"
2983,3454,Calle 3454,"Chacras - ""Loteo Quistani"" - Entre Mzas. 140 A 143"
2984,3455,Calle 3455,"Chacras - ""Loteo Quistani"" - Este Mzas. 141 A 150"
2985,3456,Calle 3456,"Chacras - ""Loteo Quistani"" - Entre Mzas. 142 A 150"
2986,3457,Calle 3457,"Chacras - ""Loteo Quistani"" - Entre Mzas. 144, 145 Y 147"
2987,3458,Calle 3458,"Chacras - ""Loteo Quistani"" - Oeste Mzas. 144 Y 149"
2988,3459,Calle 3459,"Chacras - ""Loteo Quistani"" - Noroeste Mzas. 140 A 142 Y 144"
2989,3460,Calle 3460,"Chacras - ""Loteo Quistani"" - Entre Mzas. 140 Y 141"
2990,3461,Calle 3461,Juan Jose Castelli - Entre Mzas. 39 Y 114
2991,3462,Calle 3462,Juan Jose Castelli - Entre Mzas. 194 Y 195
2992,3463,Calle 3463,Juan Jose Castelli - Oeste Mzas. 194 Y 195
2993,3464,"Masquelet , Carlos","Chacras - ""Loteo Busnadiego"" - Entre Mzas. 3, 4, 6 Y 10"
2994,3465,"Sanguinetti , Manuel Doctor","Chacras - ""Loteo Busnadiego"" - Entre Mzas. 6, 7 Y 10"
2995,3466,"Campelo , Marcelina","Chacras - ""Loteo Busnadiego"" - Entre Mzas. 3 Y 2"
2996,3467,"Eslava , Miguel Doctor","Chacras - ""Loteo Busnadiego"" - Entre Mzas. 5 Y 7"
2997,3468,"Diaz , Luis","Chacras - ""Loteo Busnadiego"" - Norte Mza. 3"
2998,3469,"Sagastizabal , Manuel Jose De","Chacras - ""Loteo Busnadiego"" - Entre Mzas. 6 Y 10"
2999,3470,Calle 3470,Sarmiento - Este Mzas. 144 Y 52
3000,3471,"Diaz , Pedro Ricardo",Centenario
3001,3472,Calle 3472,Doctor Rene Geronimo Favaloro - Norte Mza. 29
3002,3473,Calle 3473,Doctor Rene Geronimo Favaloro - Norte Mza. 28
3003,3474,Calle 3474,Doctor Rene Geronimo Favaloro - Centro Mzo. 146
3004,3475,Calle 3475,Malvinas Argentinas - Entre Mzas. 114 Y 115
3005,3476,Calle 3476,Malvinas Argentinas - Entre Mzas. 113 Y 115
3006,3477,Laguna Aleuso,El Atardecer
3007,3478,Calle 3478,"Chacras - "" Bella Vista Norte "" - Sudeste Mza. 42"
3008,3479,Calle 3479,"Chacras - "" Bella Vista Norte "" - Sur Parcela 22"
3009,3480,Calle 3480,"Chacras ""Sur"" - Entre Parcelas 33, 34, 43 Y 44  (Al Este de Rada Tilly)"
3010,3481,Calle 3481,"Chacras ""Sur"" - Entre Parcelas 28 A 46  (Al Este de Rada Tilly)"
3011,3482,Calle 3482,"Chacras ""Sur"" - Entre Parcelas 37 A 51  (Al Este de Rada Tilly)"
3012,3483,"Flores , Luis Angel",Nicolas Rodriguez Peña
3013,3484,Calle 3484,Chacras - Oeste Parcela 199 (Entre Parcela 198)
3014,3485,Calle 3485,"Chacras - ""Bella Vista Norte"" - Norte Mzo 4"
3015,3486,Calle 3486,Doctor Rene Geronimo Favaloro - Entre Mzas. 137 Y 136
3016,3487,Calle 3487,Doctor Rene Geronimo Favaloro - Entre Mzas. 136 Y 135
3017,3488,Calle 3488,Doctor Rene Geronimo Favaloro - Entre Mzas. 135 Y 134
3018,3489,Calle 3489,"Chacras ""Sur"" - Entre Parcelas 12, 12 Y 23  (Al Este de Rada Tilly)"
3019,3490,Calle 3490,"Chacras ""Sur"" - Entre Parcelas 23 Y 21 (Al Este de Rada Tilly)"
3020,3491,Calle 3491,"Chacras ""Sur"" - Entre Parcelas 18 A 20 (Al Este de Rada Tilly)"
3021,3492,Calle 3492,"Ara San Juan - Entre Mzas. 303, 304, 308 Y 306"
3022,3493,Calle 3493,Acceso Sur - Entre Parcelas 134 A 141
3023,3494,Calle 3494,"Chacras ""Sur"" - Sur Parcela 24"
3024,3495,Calle 3495,Centenario - Oeste Mza. 287
3025,3496,"Eyle , Petrona",Bella Vista Sur
3026,3497,"Perez Ferreira , Emma",Bella Vista Sur
3027,3498,Ortiga Blanca,Bella Vista Oeste
3028,3499,Piquillin,Bella Vista Oeste
3029,3500,Matamora,Bella Vista Oeste
3030,3501,Calle 3501,Acceso Sur - Fracción 14
3031,3502,Calle 3502,Acceso Sur - Fracción 14
3032,3503,Calle 3503,Acceso Sur - Fracción 14
3033,3504,Calle 3504,Acceso Sur - Fracción 14
3034,3505,Calle 3505,Acceso Sur - Fracción 14
3035,3506,Calle 3506,Acceso Sur - Fracción 14
3036,3507,Calle 3507,Acceso Sur - Fracción 14
3037,3508,Calle 3508,Acceso Sur - Fracción 14
3038,3509,Calle 3509,Acceso Sur - Fracciones 14 Y 15
3039,3510,Calle 3510,Acceso Sur - Fracciones 14 Y 15
3040,3511,Calle 3511,Acceso Sur - Fracciones 14 Y 15
3041,3512,Calle 3512,Acceso Sur - Fracciones 14 Y 15
